   1.0097475e+00   1.0083809e+00   6.6219956e-01   1.0401998e+00   9.4880411e-01   3.2761751e-01   2.8072573e-01   3.8345894e-01   3.0383260e-01   1.0307815e+00
   9.9698959e-01   1.0173248e+00   7.0882880e-01   9.7904306e-01   1.0175406e+00   3.0400477e-01   3.5662323e-01   3.2865533e-01   3.1574196e-01   9.9991574e-01
   1.0138602e+00   1.0057807e+00   6.5265280e-01   9.8175454e-01   1.0284292e+00   3.1917182e-01   3.2419131e-01   3.1583082e-01   3.7268352e-01   9.6955951e-01
   9.6176225e-01   1.0103361e+00   6.4232180e-01   6.7790308e-01   1.0177515e+00   3.4753071e-01   3.4630749e-01   2.7793370e-01   3.1713632e-01   1.0051394e+00
   9.8318353e-01   1.0113236e+00   6.9702212e-01   7.0958750e-01   1.0182120e+00   3.6246252e-01   3.4103739e-01   3.4796061e-01   3.1883117e-01   9.8705566e-01
   9.9179779e-01   9.7234081e-01   6.6861627e-01   6.1199530e-01   9.6414645e-01   3.2391151e-01   3.4256466e-01   3.0892029e-01   3.4184760e-01   9.9603526e-01
   1.0126174e+00   9.5483894e-01   6.2450170e-01   6.4052171e-01   1.0111347e+00   3.4195056e-01   3.0998996e-01   3.2428542e-01   3.2272761e-01   9.9861846e-01
   1.0087242e+00   1.0162229e+00   6.2877794e-01   6.3641914e-01   9.7330499e-01   3.6958221e-01   3.3147838e-01   3.3177082e-01   3.3592940e-01   9.8797919e-01
   1.0065025e+00   1.0437308e+00   6.5850990e-01   6.4615485e-01   9.8323952e-01   9.8545202e-01   3.0949000e-01   3.0148287e-01   3.1859806e-01   1.0032281e+00
   9.9284171e-01   9.5259475e-01   6.7672155e-01   6.6183246e-01   1.0151945e+00   1.0128508e+00   3.4237750e-01   3.3552851e-01   3.5375514e-01   1.0368794e+00
   9.8622734e-01   9.9794480e-01   6.8799705e-01   6.2393573e-01   1.0534708e+00   9.5287662e-01   3.2445698e-01   3.0917074e-01   3.2890495e-01   9.4367760e-01
   9.6299645e-01   9.5837505e-01   6.5111731e-01   3.3802621e-01   1.0191671e+00   1.0239251e+00   3.2750458e-01   3.3812204e-01   3.1769015e-01   9.9245349e-01
   9.8498284e-01   9.9866243e-01   6.9182850e-01   2.9272326e-01   1.0421870e+00   1.0434947e+00   3.2307023e-01   6.9658711e-01   2.9400001e-01   9.8932179e-01
   9.5172277e-01   1.0244101e+00   6.4152534e-01   3.2224440e-01   9.9000259e-01   9.9405392e-01   3.0134316e-01   9.3356588e-01   6.4301347e-01   1.0097271e+00
   1.0370505e+00   6.7889770e-01   6.9394923e-01   3.4580783e-01   6.3492026e-01   1.0088001e+00   3.5614010e-01   1.0185057e+00   6.9292684e-01   1.0053443e+00
   9.6165292e-01   6.5890130e-01   6.2863166e-01   3.5542166e-01   7.2215277e-01   9.8072489e-01   3.1489785e-01   9.9186235e-01   6.8203588e-01   1.0045833e+00
   1.0280946e+00   6.8637416e-01   6.8358686e-01   3.7934008e-01   1.0297083e+00   1.0183571e+00   3.2781269e-01   1.0394845e+00   6.3920650e-01   9.6661915e-01
   1.0382789e+00   6.8302274e-01   6.2324726e-01   3.4027134e-01   1.0170084e+00   9.8755516e-01   3.3845175e-01   9.8847687e-01   6.2344137e-01   9.9441209e-01
   9.7591169e-01   6.4752404e-01   6.8223514e-01   3.3916551e-01   9.5312187e-01   9.9795408e-01   3.5211891e-01   9.9471676e-01   6.3174209e-01   1.0046250e+00
   1.0080460e+00   9.9694440e-01   6.6199034e-01   6.7430899e-01   9.8527985e-01   9.7666947e-01   3.3628094e-01   9.7196042e-01   6.4643895e-01   1.0286438e+00
   1.0532431e+00   9.8595726e-01   6.5535764e-01   6.8358139e-01   1.0040479e+00   1.0279139e+00   3.2620798e-01   1.0084482e+00   6.1457365e-01   1.0081403e+00
   1.0176343e+00   1.0289087e+00   6.9814972e-01   6.7136323e-01   1.0351761e+00   1.0249488e+00   1.0179786e+00   1.0140785e+00   6.9154878e-01   1.0237505e+00
   1.0511978e+00   9.9709639e-01   6.2833328e-01   7.0221018e-01   1.0475184e+00   1.0074430e+00   9.8855482e-01   1.0032740e+00   6.4750406e-01   9.9393309e-01
   1.0060095e+00   9.8996066e-01   6.4198062e-01   6.6668451e-01   9.9820806e-01   1.0123500e+00   1.0266747e+00   1.0399801e+00   6.4787782e-01   1.0007814e+00
   1.0316499e+00   1.0284237e+00   6.7203984e-01   6.8029136e-01   1.0343555e+00   9.6182637e-01   1.0449312e+00   9.9652359e-01   6.3509990e-01   1.0008329e+00
   1.0100570e+00   9.9749349e-01   6.7509880e-01   6.6045937e-01   9.8635117e-01   9.9300235e-01   1.0152585e+00   1.0101200e+00   6.5660197e-01   1.0182152e+00
   1.0019164e+00   1.0261430e+00   1.0145518e+00   7.1425609e-01   1.0033356e+00   9.8718192e-01   9.9397691e-01   9.8983973e-01   6.6779503e-01   9.7194436e-01
   9.7927241e-01   1.0404529e+00   9.9668353e-01   6.7191470e-01   9.9298213e-01   1.0041438e+00   1.0056005e+00   1.0177941e+00   6.7354831e-01   9.3468905e-01
   1.0004932e+00   9.7332076e-01   9.5955589e-01   6.3203037e-01   9.6406875e-01   1.0156935e+00   9.9146362e-01   9.7733109e-01   7.1673335e-01   1.0022601e+00
   9.7756261e-01   1.0370391e+00   9.3434714e-01   6.6839719e-01   1.0139631e+00   1.0327514e+00   9.8839112e-01   9.8392193e-01   6.1266785e-01   1.0251075e+00
   6.6566751e-01   9.8620774e-01   1.0009324e+00   6.2370640e-01   1.0597995e+00   1.0279174e+00   9.8201967e-01   9.5555093e-01   6.1171504e-01   9.8389513e-01
   6.5293458e-01   1.0178151e+00   9.8795128e-01   6.6899277e-01   1.0136005e+00   1.0037648e+00   9.7532241e-01   1.0043268e+00   6.6171836e-01   6.4598831e-01
   2.9875241e-01   9.3891417e-01   9.5495205e-01   1.0041531e+00   1.0016964e+00   9.8215297e-01   9.4044746e-01   1.0052397e+00   6.8544609e-01   6.5739801e-01
   3.4176661e-01   9.9241069e-01   9.9744951e-01   9.9426192e-01   9.8874016e-01   9.8543750e-01   9.9635269e-01   9.9605622e-01   6.4804734e-01   6.6102625e-01
   3.4932575e-01   1.0228771e+00   1.0308303e+00   9.9249169e-01   6.6368245e-01   9.8334547e-01   1.0568182e+00   9.9696457e-01   6.6532056e-01   6.7534208e-01
   3.2700486e-01   1.0028623e+00   9.8045939e-01   9.6371941e-01   6.7279616e-01   9.8864532e-01   9.8015046e-01   1.0041060e+00   6.4555066e-01   6.5361195e-01
   3.2742464e-01   1.0295868e+00   1.0173431e+00   1.0611323e+00   6.7219424e-01   1.0104945e+00   1.0179156e+00   1.0254376e+00   6.1452161e-01   6.3567407e-01
   3.0872829e-01   1.0133199e+00   1.0053497e+00   1.0017602e+00   6.2704085e-01   9.9275776e-01   9.8302371e-01   1.0565630e+00   6.8638456e-01   6.7292628e-01
   3.3728647e-01   9.6484511e-01   1.0138346e+00   6.4849406e-01   6.9168654e-01   9.8889625e-01   9.9954639e-01   1.0100923e+00   6.5798378e-01   6.7328003e-01
   3.2624544e-01   9.9392310e-01   1.0262737e+00   6.5881886e-01   1.0283495e+00   9.9402036e-01   1.0107993e+00   9.7729592e-01   6.1327851e-01   6.8482449e-01
   3.3739185e-01   1.0274152e+00   1.0064870e+00   6.6049498e-01   9.9522445e-01   9.6040242e-01   1.0388665e+00   1.0424325e+00   6.1484453e-01   7.0683106e-01
   3.4670307e-01   9.7321846e-01   9.9534715e-01   7.0207840e-01   1.0206816e+00   9.9801025e-01   9.6652423e-01   9.8370612e-01   6.7225649e-01   6.6196182e-01
   3.2283264e-01   1.0442948e+00   9.5718770e-01   9.7327658e-01   1.0020379e+00   9.6496017e-01   9.5500986e-01   1.0259623e+00   6.6507829e-01   6.7693492e-01
   3.6602414e-01   9.9126394e-01   9.9769423e-01   9.9109064e-01   9.9710378e-01   1.0208724e+00   9.8167868e-01   1.0044523e+00   9.7768028e-01   6.5711264e-01
   6.8740208e-01   1.0352576e+00   9.9730861e-01   9.9957342e-01   1.0231993e+00   9.9213792e-01   9.7393158e-01   1.0056276e+00   1.0030369e+00   6.7001263e-01
   6.6812464e-01   1.0359797e+00   9.7765751e-01   1.0287136e+00   1.0148858e+00   9.9452965e-01   1.0022071e+00   9.9167994e-01   9.8883592e-01   7.0166070e-01
   6.7067981e-01   9.4803914e-01   1.0173659e+00   1.0210513e+00   1.0305332e+00   9.6765877e-01   1.0399111e+00   1.0567438e+00   1.0761931e+00   6.5550543e-01
   6.8286457e-01   1.0180102e+00   9.8511897e-01   9.9241356e-01   9.8498635e-01   1.0076577e+00   1.0268322e+00   9.7294054e-01   1.0227639e+00   6.6982379e-01
   6.7238072e-01   1.0008972e+00   9.5615370e-01   1.0412307e+00   1.0083981e+00   9.8376136e-01   9.8598783e-01   9.8353883e-01   1.0033353e+00   6.8601674e-01
   6.7196022e-01   1.0317812e+00   1.0322604e+00   1.0120774e+00   9.8775943e-01   1.0215341e+00   9.2913281e-01   1.0536573e+00   9.9959552e-01   6.6381114e-01
   7.0648695e-01   1.0268813e+00   1.0064338e+00   9.7851458e-01   9.9874437e-01   1.0368658e+00   1.0029069e+00   9.9653187e-01   1.0341739e+00   7.0608458e-01
   7.2042764e-01   9.6437446e-01   1.0002574e+00   9.9882089e-01   9.7648796e-01   1.0723310e+00   1.0186217e+00   9.7237403e-01   1.0067224e+00   6.7764416e-01
   6.4553889e-01   9.8281629e-01   1.0056537e+00   1.0008917e+00   1.0014207e+00   1.0122530e+00   1.0084040e+00   1.0286912e+00   9.8890605e-01   6.3627830e-01
   7.2910422e-01   1.0494249e+00   9.8140680e-01   1.0087916e+00   9.2548731e-01   1.0197934e+00   1.0153689e+00   1.0708961e+00   9.7002459e-01   6.9520556e-01
   6.9873147e-01   9.5588339e-01   9.8460355e-01   1.0570596e+00   1.0321415e+00   9.8548405e-01   9.9270312e-01   1.0144399e+00   1.0003308e+00   6.6768299e-01
   6.5770134e-01   9.8378141e-01   1.0199585e+00   1.0005927e+00   9.8477233e-01   1.0012138e+00   9.6485338e-01   1.0393221e+00   9.7741192e-01   6.8561369e-01
   3.4041647e-01   9.9702512e-01   9.9550989e-01   9.5782136e-01   1.0336944e+00   6.9903786e-01   1.0258795e+00   9.6438965e-01   1.0543609e+00   6.7845027e-01
   2.9720877e-01   9.8317906e-01   9.9212619e-01   1.0635122e+00   1.0002773e+00   6.5172948e-01   1.0152570e+00   9.8837699e-01   9.9405119e-01   6.5076625e-01
   3.2337284e-01   9.9963114e-01   9.9657690e-01   9.5625907e-01   1.0048790e+00   6.4755235e-01   1.0581485e+00   9.8351928e-01   1.0339717e+00   6.9019252e-01
   3.7044552e-01   9.9332649e-01   9.6946473e-01   1.0171414e+00   9.9870738e-01   6.3511891e-01   1.0193734e+00   9.7499588e-01   9.7055411e-01   9.9787419e-01
   3.6002478e-01   9.7981259e-01   1.0058413e+00   9.6175358e-01   1.0243956e+00   6.7040126e-01   1.0206762e+00   9.6389724e-01   1.0191070e+00   1.0506284e+00
   3.2728453e-01   9.7554231e-01   1.0043943e+00   9.6787785e-01   9.8503934e-01   3.1409744e-01   9.5905695e-01   1.0267835e+00   9.6282311e-01   1.0187416e+00
   3.4932452e-01   1.0642543e+00   6.8122203e-01   1.0079573e+00   9.6873278e-01   2.9826220e-01   9.8524753e-01   9.8081092e-01   9.8517460e-01   9.8740111e-01
   3.0282517e-01   1.0328079e+00   7.2676376e-01   9.9867606e-01   9.9302026e-01   3.4440595e-01   6.4504189e-01   9.5447709e-01   1.0341460e+00   9.9627167e-01
   3.3356690e-01   1.0034219e+00   6.6502159e-01   9.7865721e-01   1.0232963e+00   3.1844507e-01   1.0021783e+00   1.0387387e+00   1.0048937e+00   1.0238799e+00
   3.3375758e-01   1.0155037e+00   6.7808896e-01   1.0028593e+00   1.0227114e+00   2.9290020e-01   1.0062176e+00   1.0070525e+00   1.0189423e+00   9.9568289e-01
   3.2611524e-01   1.0016639e+00   6.9741359e-01   9.9867451e-01   1.0051308e+00   3.2805332e-01   1.0274999e+00   9.5663282e-01   9.9022976e-01   1.0399676e+00
   3.2635775e-01   9.9925530e-01   9.8419853e-01   9.7686512e-01   9.8421944e-01   3.2513745e-01   9.9993626e-01   9.7315240e-01   1.0773169e+00   1.0072797e+00
   3.4534289e-01   1.0473480e+00   9.9889328e-01   9.8954164e-01   9.7777547e-01   2.9703265e-01   9.6943061e-01   9.8111507e-01   1.0280805e+00   1.0182212e+00
   9.7881950e-01   1.0030042e+00   9.6991148e-01   9.8324858e-01   9.6182626e-01   3.6342577e-01   1.0226994e+00   9.7359119e-01   1.0067378e+00   9.9469305e-01
   9.8893553e-01   9.7310181e-01   9.8709115e-01   9.5899054e-01   9.2861238e-01   3.6981124e-01   9.4206446e-01   1.0482325e+00   1.0162091e+00   9.8513786e-01
   1.0080677e+00   1.0184249e+00   1.0041677e+00   9.9757714e-01   1.0021863e+00   3.1240200e-01   1.0021584e+00   1.0239824e+00   9.7349224e-01   9.7354997e-01
   9.7624005e-01   9.3492032e-01   9.8126267e-01   1.0029015e+00   9.5648088e-01   3.5312901e-01   9.7115240e-01   9.7780348e-01   9.8077368e-01   1.0283732e+00
   9.6339946e-01   9.8089314e-01   9.9162380e-01   1.0247538e+00   9.7952903e-01   3.1686723e-01   1.0133970e+00   9.8173038e-01   9.6917802e-01   1.0506776e+00
   9.9828048e-01   9.8537837e-01   1.0204287e+00   9.7195316e-01   6.3723326e-01   3.0161399e-01   1.0223072e+00   9.9135380e-01   9.6821466e-01   1.0194471e+00
   1.0119312e+00   9.9051819e-01   1.0089668e+00   9.9833578e-01   6.5352610e-01   3.0147393e-01   9.9507619e-01   1.0085232e+00   6.4681814e-01   9.8400147e-01
   9.8394659e-01   9.8565197e-01   1.0195727e+00   9.5264195e-01   6.6080536e-01   3.3158404e-01   9.6194978e-01   9.9463458e-01   6.5100416e-01   9.9834466e-01
   1.0129033e+00   1.0239699e+00   1.0231093e+00   1.0040598e+00   6.8903399e-01   9.6814549e-01   1.0143555e+00   9.7656434e-01   6.6616031e-01   1.0199543e+00
   9.5111267e-01   9.8666490e-01   1.0046978e+00   9.8276493e-01   7.0295281e-01   1.0093975e+00   9.8193568e-01   9.9893169e-01   6.7707511e-01   9.8661802e-01
   9.8912412e-01   1.0042647e+00   1.0318210e+00   1.0749118e+00   6.9794674e-01   9.8436603e-01   1.0363394e+00   9.9494755e-01   6.2249684e-01   1.0164492e+00
   1.0144912e+00   5.9933106e-01   9.6508811e-01   1.0806575e+00   1.0100117e+00   1.0206037e+00   9.7183252e-01   7.0613780e-01   6.3184989e-01   9.9513599e-01
   1.0443201e+00   6.4653309e-01   1.0289322e+00   9.9194764e-01   9.8955047e-01   9.7448900e-01   1.0073410e+00   6.6033342e-01   6.6606507e-01   9.9624631e-01
   9.8814373e-01   6.6494256e-01   9.8745990e-01   1.0296229e+00   1.0119038e+00   1.0016704e+00   1.0026333e+00   6.4612233e-01   6.6333262e-01   9.9506557e-01
   9.8825070e-01   6.7109330e-01   1.0410465e+00   1.0061432e+00   9.8780099e-01   1.0310191e+00   9.8257928e-01   6.9299055e-01   1.0204407e+00   9.8489851e-01
   6.1827923e-01   6.6432931e-01   1.0449878e+00   9.9754435e-01   9.7408392e-01   1.0035832e+00   1.0375871e+00   6.6341632e-01   9.9158554e-01   9.7434741e-01
   7.2119908e-01   6.7904459e-01   9.8637137e-01   9.9075227e-01   1.0067434e+00   9.8073158e-01   9.8625781e-01   6.4394420e-01   1.0133396e+00   1.0194136e+00
   6.7806093e-01   6.5985948e-01   1.0046974e+00   9.8047796e-01   1.0365696e+00   9.5543960e-01   9.6435155e-01   6.4646282e-01   1.0402913e+00   9.6784336e-01
   6.8866396e-01   6.8390686e-01   9.9333276e-01   1.0091806e+00   1.0005425e+00   1.0001020e+00   1.0030808e+00   6.6740990e-01   9.7695090e-01   1.0008983e+00
   1.0342268e+00   6.8194586e-01   1.0291150e+00   9.9988994e-01   1.0142233e+00   9.8855247e-01   9.7429215e-01   6.5671510e-01   1.0133866e+00   9.9519379e-01
   7.1273004e-01   6.9555213e-01   1.0235444e+00   1.0582767e+00   1.0401802e+00   9.6689149e-01   9.4964919e-01   6.6943883e-01   1.0087774e+00   9.8191043e-01
   6.3149662e-01   6.9347289e-01   9.9649121e-01   9.6035703e-01   1.0118316e+00   9.9328660e-01   9.8058647e-01   6.7098876e-01   9.9297031e-01   1.0290055e+00
   7.1032606e-01   7.2258329e-01   1.0260686e+00   1.0111929e+00   1.0000532e+00   1.0131063e+00   1.0062559e+00   6.8340441e-01   9.9462669e-01   9.8573081e-01
   6.2113011e-01   9.8469927e-01   9.9496120e-01   1.0242957e+00   1.0023497e+00   9.8208050e-01   6.8619044e-01   6.3487277e-01   1.0462139e+00   9.9695213e-01
   6.5549646e-01   1.0439434e+00   1.0035092e+00   1.0003283e+00   9.8277342e-01   1.0349465e+00   6.6865853e-01   6.9658458e-01   1.0184348e+00   9.7557913e-01
   6.4230730e-01   1.0193445e+00   1.0091894e+00   1.0266542e+00   1.0017660e+00   1.0210789e+00   6.7549793e-01   6.8607825e-01   1.0022819e+00   1.0062045e+00
   6.3840552e-01   9.8987887e-01   9.9000306e-01   1.0097148e+00   1.0184511e+00   1.0099776e+00   6.7669849e-01   6.9507272e-01   9.6426962e-01   1.0043580e+00
   6.6498699e-01   9.9148216e-01   6.6270890e-01   9.8201826e-01   1.0110116e+00   9.6614554e-01   6.6198213e-01   6.5605522e-01   1.0241672e+00   1.0148998e+00
   6.5926683e-01   9.5040072e-01   6.5261769e-01   9.8949653e-01   9.7254004e-01   9.8341314e-01   7.0652258e-01   6.6795041e-01   1.0087565e+00   9.4429744e-01
   6.5143562e-01   9.8019137e-01   6.2475005e-01   9.9554817e-01   1.0018138e+00   1.0035808e+00   6.7644718e-01   9.7058511e-01   9.6546882e-01   1.0046803e+00
   6.6756730e-01   1.0753327e+00   3.6079511e-01   9.9203263e-01   1.0301712e+00   1.0015913e+00   6.7123931e-01   1.0444500e+00   9.9490963e-01   1.0090921e+00
   6.9123550e-01   1.0311371e+00   3.2836051e-01   9.8630682e-01   9.6529442e-01   1.0305205e+00   7.0234839e-01   9.7344753e-01   1.0135143e+00   9.9439550e-01
   6.0826833e-01   9.9385366e-01   3.6137996e-01   9.9278214e-01   9.6880008e-01   1.0245150e+00   6.5963853e-01   1.0318234e+00   1.0594668e+00   1.0222909e+00
   7.3208278e-01   1.0307809e+00   3.2424312e-01   9.8969964e-01   9.6371017e-01   9.8243314e-01   6.9312506e-01   1.0423452e+00   9.7897973e-01   1.0195400e+00
   6.7392178e-01   9.9200281e-01   3.0492109e-01   1.0031845e+00   1.0168941e+00   9.9942763e-01   6.5987396e-01   9.7617230e-01   1.0313461e+00   1.0006542e+00
   6.4250998e-01   1.0009582e+00   3.5389186e-01   1.0144213e+00   1.0014382e+00   1.0105304e+00   6.2192113e-01   1.0115175e+00   1.0125432e+00   1.0368183e+00
   6.8790334e-01   9.9582469e-01   3.4970678e-01   1.0220730e+00   9.8109068e-01   1.0356298e+00   6.6132362e-01   9.5143709e-01   1.0343544e+00   1.0032453e+00
   6.6479751e-01   9.7778152e-01   3.4876455e-01   9.6196396e-01   9.9133111e-01   9.8640036e-01   6.6548396e-01   1.0305255e+00   1.0032270e+00   1.0104508e+00
   6.5603346e-01   9.7088344e-01   3.1897126e-01   6.6007953e-01   1.0154191e+00   1.0139488e+00   6.4718654e-01   1.0164834e+00   1.0303974e+00   9.8732936e-01
   6.6332135e-01   9.8842190e-01   3.0539170e-01   6.6744878e-01   1.0136050e+00   9.9620929e-01   6.5555577e-01   1.0045628e+00   9.9592811e-01   1.0468821e+00
   6.4403465e-01   1.0157925e+00   3.4988662e-01   1.0052445e+00   1.0244605e+00   9.8471895e-01   7.1295825e-01   1.0573885e+00   9.7485145e-01   9.9508120e-01
   3.6908486e-01   9.7280474e-01   3.2204626e-01   9.8988201e-01   9.9522672e-01   1.0083110e+00   6.8064016e-01   1.0326283e+00   9.8824869e-01   1.0413275e+00
   3.5893007e-01   6.7571925e-01   3.5012986e-01   9.7256562e-01   1.0207079e+00   9.7014525e-01   6.5093595e-01   6.8523248e-01   9.9112113e-01   9.6225827e-01
   3.4378891e-01   6.9165170e-01   2.9934380e-01   1.0183117e+00   9.8561356e-01   9.7993586e-01   6.4806466e-01   6.6377072e-01   9.8621435e-01   1.0034788e+00
   3.2367749e-01   6.5046548e-01   3.2647347e-01   9.7953193e-01   9.8707567e-01   1.0123467e+00   6.6026637e-01   6.7913488e-01   1.0398086e+00   9.9580296e-01
   3.4868010e-01   6.3016755e-01   3.4378472e-01   9.7738169e-01   1.0214672e+00   9.7919913e-01   9.5131662e-01   6.8461384e-01   1.0191269e+00   9.7317711e-01
   3.1857804e-01   6.9753732e-01   3.2386412e-01   1.0504799e+00   9.9905398e-01   9.3309980e-01   1.0314261e+00   6.4458609e-01   1.0367825e+00   1.0021544e+00
   3.2177721e-01   6.1303630e-01   3.7173253e-01   1.0055408e+00   9.9189627e-01   9.9627680e-01   1.0094421e+00   7.2126188e-01   1.0104375e+00   9.9756996e-01
   3.4994973e-01   6.9068040e-01   2.7330365e-01   1.0230979e+00   1.0090674e+00   9.8408456e-01   1.0189263e+00   6.6949773e-01   1.0054608e+00   9.9186623e-01
   6.5827097e-01   6.5605160e-01   2.9133994e-01   1.0014898e+00   1.0012563e+00   1.0597600e+00   1.0398934e+00   6.9023695e-01   9.9887728e-01   1.0184262e+00
   6.6760599e-01   6.4136191e-01   3.9853876e-01   1.0140013e+00   9.9273845e-01   1.0160299e+00   1.0253993e+00   6.8210495e-01   9.9080018e-01   9.8229609e-01
   2.9602856e-01   3.6220246e-01   3.2344137e-01   1.0175783e+00   1.0744007e+00   9.8384290e-01   9.9123015e-01   6.4031191e-01   1.0107257e+00   1.0096482e+00
   3.6969382e-01   3.7732357e-01   3.1769557e-01   1.0157928e+00   9.6805373e-01   1.0053166e+00   9.8168287e-01   6.5946792e-01   1.0017792e+00   9.7894304e-01
   3.2403419e-01   3.5687727e-01   3.5316123e-01   1.0057925e+00   9.8069521e-01   9.7215358e-01   1.0055592e+00   6.3555659e-01   1.0003604e+00   6.5730048e-01
   3.5506236e-01   3.5148422e-01   3.0152466e-01   9.5430427e-01   9.8250390e-01   9.8519779e-01   1.0618858e+00   6.7804748e-01   1.0838036e+00   6.6066904e-01
   3.2906121e-01   3.3479773e-01   3.2963870e-01   9.8247461e-01   1.0013299e+00   9.9368892e-01   1.0219393e+00   6.4340284e-01   9.9506222e-01   6.5461390e-01
   3.3001622e-01   3.4302870e-01   2.9182282e-01   9.8830568e-01   1.0072704e+00   9.7819810e-01   1.0343244e+00   6.5779145e-01   1.0282498e+00   6.6110197e-01
   2.9685912e-01   3.4743286e-01   3.3747096e-01   1.0063439e+00   1.0042790e+00   9.9154242e-01   9.8935229e-01   6.9732854e-01   1.0016970e+00   6.8120900e-01
   3.4180899e-01   6.8909807e-01   3.2660450e-01   1.0453269e+00   9.7202524e-01   9.7399218e-01   9.7280763e-01   6.2905118e-01   9.7381759e-01   6.5442632e-01
   3.2082264e-01   6.3687162e-01   2.8845589e-01   1.0235883e+00   9.5258955e-01   1.0035975e+00   1.0078105e+00   6.6354701e-01   6.5509297e-01   6.4134931e-01
   3.5036862e-01   6.0139089e-01   3.3558896e-01   9.6060576e-01   1.0009538e+00   1.0013550e+00   1.0222689e+00   6.7264946e-01   6.8478487e-01   3.4926321e-01
   3.0539799e-01   6.6455832e-01   3.6222967e-01   9.7425336e-01   1.0458139e+00   9.8422588e-01   9.7745413e-01   6.3904957e-01   6.8880218e-01   3.1567260e-01
   7.1307921e-01   6.6431429e-01   3.3536875e-01   9.9798550e-01   9.8923135e-01   1.0036856e+00   9.8993281e-01   6.6919381e-01   6.4748166e-01   3.1141868e-01
   6.6979850e-01   6.7391675e-01   3.1265904e-01   1.0221249e+00   1.0098878e+00   9.5796778e-01   9.6915755e-01   6.7245448e-01   6.6193326e-01   3.6261288e-01
   6.3822361e-01   6.6971238e-01   3.3104706e-01   1.0361568e+00   6.7034546e-01   1.0174905e+00   1.0255892e+00   6.6513259e-01   6.9766189e-01   3.1315682e-01
   6.5418884e-01   6.8206655e-01   3.3847591e-01   1.0214671e+00   6.8112970e-01   1.0072711e+00   1.0188720e+00   6.4637260e-01   6.5939465e-01   3.4377235e-01
   6.4943555e-01   6.7177496e-01   2.8945700e-01   1.0029069e+00   6.8459689e-01   9.8147910e-01   9.8826677e-01   7.0306090e-01   6.8766003e-01   3.1427517e-01
   6.5870136e-01   6.9144635e-01   2.8268952e-01   6.4614070e-01   6.9738524e-01   1.0104363e+00   1.0074881e+00   6.6304828e-01   7.0552567e-01   3.4181267e-01
   6.2571042e-01   6.9018676e-01   3.4596571e-01   7.0161540e-01   6.7542982e-01   1.0387722e+00   9.8658533e-01   6.9738531e-01   6.6913964e-01   2.9652319e-01
   6.6386053e-01   6.8353359e-01   3.1205891e-01   6.8984577e-01   6.5748396e-01   1.0402699e+00   9.6264671e-01   6.8164078e-01   6.7531165e-01   2.7731807e-01
   6.6375672e-01   6.7189786e-01   3.7407449e-01   6.5598301e-01   6.8510097e-01   9.5589763e-01   1.0139581e+00   6.4648728e-01   6.3315365e-01   3.3454232e-01
